,accX,accY,accZ,gyroX,gyroY,gyroZ,pitch,roll,time,timestamp,yaw,initVy,initVx,endVy,endVx,begin_idx,end_idx,calcVy,calcVz,calcVx,deltaVy,deltaVx,deltaT,calcY,calcX,FC
1,-0.06239222196278216,-0.06003185210906997,0.3226211115802761,0.14918848135434204,-0.5352930971065846,-0.5132656651015447,1.2857480415015259,2.865180271333243,2017-12-05 01:02:57.880,2017-12-04 17:02:57.880 -0800,1.90994929482692,0,-0.06672453646320081,0.0,-0.06703989261268145,90,147,-2.422176442960191,0.3763163045354339,-0.6934368181308387,2.422176442960191,0.6263969255181572,1.9,-0.2454512351643469,-1.0732236544200866,-0.24472124271037274
2,0.15595722199668902,-0.30613442803448215,-0.184422192894629,0.25810346871927753,-0.4992363473035914,-0.5156914816360112,1.213570277929855,2.647501129198034,2017-12-05 01:02:59.596,2017-12-04 17:02:59.596 -0800,2.188818484518428,0,-0.06703989261268145,0.0,-0.09349874438426768,147,194,-2.1687484445837026,0.6170506083436103,0.6859268628241811,2.1687484445837026,-0.7794256072084488,1.5666666666666667,-0.5413412261733509,-1.7238489191778905,-0.5407042025918838
3,0.2453763385079068,-0.3253479781213501,-0.32268735965985956,0.18520639728274882,-0.38807457971142945,-0.7192211106482129,1.2990624063385832,3.0788525020159465,2017-12-05 01:03:01.007,2017-12-04 17:03:01.007 -0800,1.740620006132972,0,-0.09349874438426768,0.0,-0.0763705679595781,194,241,-2.4586760046215264,0.46360880448758374,-0.15503295315861146,2.4586760046215264,0.07866238519903336,1.5666666666666667,-0.22825778469348518,-1.2682424352205122,-0.2268206630374019
4,0.0918267670262942,-0.14007910489177658,-0.14572972878967852,0.1757769222608313,-0.24384876811640294,-0.58746590738137,1.253742139466491,2.7635122040921622,2017-12-05 01:03:02.503,2017-12-04 17:03:02.503 -0800,2.098430716138671,0,-0.0763705679595781,0.0,-0.05879164971229189,241,285,-2.099792898800429,0.45292350008667887,0.03696227204313717,2.099792898800429,-0.09575392175542906,1.4666666666666666,-0.2703267215145452,-1.11724742644315,-0.26942906112990067
5,0.2916928835358441,-0.14062479578449738,-0.0574741157470057,0.144776551073147,-0.4199102485602976,-0.4522434593253222,1.286557664459123,3.125356249066466,2017-12-05 01:03:03.953,2017-12-04 17:03:03.953 -0800,1.6250930250265552,0,-0.05879164971229189,0.0,-0.057810427087449254,285,330,-1.9634371633022243,0.8026919868305008,0.06356714905104557,1.9634371633022243,-0.12137757613849483,1.5,-0.17214692976363297,-1.178708858153628,-0.1708321795603192
6,0.13572290383600166,-0.04382548375293739,-0.1620754297848541,0.13427609854320804,-0.21013864092622792,-0.44469559298037886,1.286089409374031,-3.1159780475314665,2017-12-05 01:03:05.441,2017-12-04 17:03:05.441 -0800,1.7082340567074141,0,-0.057810427087449254,0.0,-0.09135949359609984,330,379,-2.063446832613808,0.08643709248511598,-0.3790616831069169,2.063446832613808,0.28770218951081705,1.6333333333333333,-0.16388072718321467,-1.0520390091481604,-0.16323650738344042
7,0.27552653330187776,-0.40457149940987713,-0.456571571557214,0.20019448687567393,-0.37544708883226213,-0.702765335354614,1.212894977035081,2.691073524253949,2017-12-05 01:03:07.067,2017-12-04 17:03:07.067 -0800,2.139614463700013,0,-0.09135949359609984,0.0,-0.043204544590863064,379,419,-2.2155431715507627,0.810049778761018,0.6746348182133943,2.2155431715507627,-0.7178393628042574,1.3333333333333333,-0.38890291840210744,-1.1603929718617507,-0.3870815600877081
8,-0.18054939739061066,0.12950715558114761,0.34830529050922304,0.0343415456222813,-0.33584012992634493,-0.33234265069894664,1.295692879460685,2.8862529739450986,2017-12-05 01:03:08.425,2017-12-04 17:03:08.425 -0800,1.9016115945557759,0,-0.043204544590863064,0.0,-0.08925115617997054,419,461,-1.6360359082911315,0.3129356018682349,-0.23927566322659585,1.6360359082911315,0.15002450704662532,1.4,0.0820968617492036,-1.0846165233181881,0.0
9,0.5085870446000054,-0.533279893244897,1.030735536072136,0.32564120820558057,-0.4191879838912706,-0.6865473552305426,1.3129269454724488,-2.6220590759779068,2017-12-05 01:03:09.797,2017-12-04 17:03:09.797 -0800,1.14865477122775,0,-0.08925115617997054,0.0,-0.08852499476907504,461,509,-2.0553487046565926,0.4360948941419261,-0.17212411210412823,2.0553487046565926,0.0835991173350532,1.6,0.2738647988232137,-1.0088630025534502,0.0
10,-0.6291904658311116,-0.09502516958022263,0.2406351772810629,0.29582926339602833,-0.31459069040597665,-0.6809614982236541,1.307641747665839,-2.953095214101745,2017-12-05 01:03:11.359,2017-12-04 17:03:11.359 -0800,1.482633574891016,0,-0.08852499476907504,0.0,-0.06638359349076782,509,558,-2.312964872737089,0.7681626013922422,0.10268736477286397,2.312964872737089,-0.16907095826363178,1.6333333333333333,0.09264360585517774,-1.2504386873259914,0.0
11,0.2780508047638194,-0.11968207125010775,0.04578079627382954,0.14443929814731615,-0.5192314081655128,-0.5106430268520601,1.276936354905011,-2.92449528711348,2017-12-05 01:03:12.981,2017-12-04 17:03:12.981 -0800,1.36922906494188,0,-0.06638359349076782,0.0,-0.09162376361862505,558,608,-1.9068234541483018,0.6593109176744633,-0.5818972513013293,1.9068234541483018,0.49027348768270423,1.6666666666666667,0.004105157276874913,-1.109719828702827,0.0
12,0.17651997249905438,-0.06612848573376744,-0.23796533069302533,0.13588514936312196,-0.07432267666630225,-0.7047981816817311,1.270335362197181,2.919068975439205,2017-12-05 01:03:14.664,2017-12-04 17:03:14.664 -0800,1.9561165625451151,0,-0.09162376361862505,0.0,-0.04819998546039132,608,653,-2.166575080943301,0.35358613045378945,0.03436764048269944,2.166575080943301,-0.08256762594309076,1.5,-0.13429266558656353,-1.0256238842701064,-0.13303000988777489
13,0.09583677704043315,-0.12185659734553851,-0.13483315351869934,0.2174303761104362,-0.5452691833523952,-0.3707691189260871,1.2710588000123693,3.128912309098728,2017-12-05 01:03:16.121,2017-12-04 17:03:16.121 -0800,1.659744562412707,0,-0.04819998546039132,0.0,0.0012713406726620091,653,699,-2.1417734016740786,0.7617022773202612,0.39411569987542705,2.1417734016740786,-0.39284435920276506,1.5333333333333334,-0.09189028067365804,-1.1264554850383575,-0.09058447714996824
